group,name,syllable,heading_mean,heading_std,heading_min,heading_max,angular_velocity_mean,angular_velocity_std,angular_velocity_min,angular_velocity_max,velocity_px_s_mean,velocity_px_s_std,velocity_px_s_min,velocity_px_s_max,distance_from_origin_mean,distance_from_origin_std,distance_from_origin_min,distance_from_origin_max,velocity_xy_mean,velocity_xy_std,velocity_xy_min,velocity_xy_max,velocity_z_mean,velocity_z_std,velocity_z_min,velocity_z_max,length_mean,length_std,length_min,length_max,height_mean,height_std,height_min,height_max,torso_angle_mean,torso_angle_std,torso_angle_min,torso_angle_max,angle_to_origin_mean,angle_to_origin_std,angle_to_origin_min,angle_to_origin_max,frequency,total_duration,duration
resilient,pre308,6,0.11618534784277619,1.5189926775456837,-3.124777975,3.039112393,-0.1527493475977337,11.500134520337259,-125.0979296,125.127018,15.571313310124646,6.658332039687361,1.601548197,36.17447522,7.48615768612323,1.4144790574849353,1.849083165,9.753510744,2.6748057169617563,1.7238261666710863,0.013347956,9.535397665,3.2319419704716714,2.4574436887807263,0.003149967,12.64994702,2.7192096423441927,0.935503181394679,0.8011548,6.220904033,5.306549591449008,0.7372990452250348,0.102262718,6.392321518,2.0131535887450425,0.7638204359520888,0.016588167,3.132801147,1.3751457979957507,0.6032555851266638,0.004538704,3.128200389,0.06169965075669383,0.05983050847457627,0.6660377358490566
resilient,pre308,7,-0.28029581528988323,1.6621954621297887,-3.140964283,3.139598926,0.32136207066601813,8.393236606007834,-123.4186634,124.6881124,15.243030748281454,6.797006675479433,0.0,53.07606922,7.149190940113488,1.3869760465951702,1.263254743,9.679978516,2.0108685267397792,1.5365812425736096,0.006214227,13.82751138,1.5592061098280336,2.3241292471908492,0.000573901,33.96740431,3.234247797322309,1.3331221364074248,0.574656889,6.841024221,3.3207414107172504,1.752748797344149,0.003526982,6.301764443,2.1684910389085603,0.7887331561582056,0.007022734,3.1408978,1.6461309039675744,0.7398337690057979,0.003241665,3.141585963,0.07916181606519208,0.1306779661016949,1.1338235294117647
resilient,pre308,8,-0.36885584162376234,1.5286355202735826,-3.119030873,3.132019224,0.9610800628679869,14.296520699404999,-124.0222506,124.9301149,17.004689427735972,7.295228717657187,1.94741674,40.69521409,5.744532076891089,1.2970315225080467,1.254088388,8.607801259,7.24724378049835,4.796862849055237,0.284155433,18.98314176,2.1135466071650164,1.7047276629957397,0.006592697,13.21839806,4.87219275949175,0.9790313368727112,1.046617389,6.607506498,1.6279437233168317,0.849898329529999,0.002506217,4.482757821,2.8241795139768975,0.3415522650066216,0.857915726,3.13767742,1.5751321148283828,0.6098237791254623,0.02861397,3.024984236,0.02910360884749709,0.025677966101694916,0.606
resilient,pre308,9,-0.17701830229305915,1.7764546046753396,-3.133856937,3.080884158,-0.19292487191516708,14.145842486959795,-124.7023409,6.198990744,16.06663863584576,6.989349424517052,1.060302521,42.19913241,5.6745464126298195,1.6454895391094677,1.065545872,9.035471984,5.552877739511568,3.6798689949879133,0.145978881,20.06351586,1.3832350726940874,1.9535887613013756,0.00413203,15.41010543,5.151737351958869,0.8245672593391673,2.978852423,6.734146373,0.76374559362982,0.6109159927243504,0.001803259,3.646744763,2.875790907562982,0.20115181688617245,2.025505589,3.140846771,1.7699684984524422,0.7949107208734861,0.010973827,3.124468378,0.034924330616996506,0.032966101694915255,0.6483333333333333
resilient,pre308,10,-0.4974273161260504,1.8454637467764266,-3.141420232,3.099228068,-1.2803898895882353,18.511077312002964,-124.8400077,4.686075649,16.113030582324928,7.045228794225773,1.743556405,38.47883451,5.493077176322129,1.1718031461088223,0.493752253,7.858139643,4.945474199697479,3.62892643637019,0.099576334,19.67650231,1.1678941272745098,1.0098286572080695,0.001323376,4.415197263,4.736228893521008,0.7724336359883008,2.474255016,6.671393916,0.9528218805182074,0.561092386826906,0.002789113,2.587987817,2.805285204394958,0.24115798944959213,1.857453607,3.14086033,1.6920128121792717,0.8052096295604936,0.023665838,3.120568052,0.027939464493597205,0.03025423728813559,0.74375
resilient,pre308,11,-0.09493655008737865,1.6537776854635993,-2.989000722,3.030762345,-1.0219912898956311,0.8419965344012535,-3.480700413,1.569756257,15.38412821543932,6.352738084001722,3.281511849,37.4239664,6.100603269592233,1.3176438645678945,1.748901499,8.817614057,3.0946987159660195,2.307906508409569,0.027699407,15.36476175,2.0798141244417474,1.6645833851783398,0.006337785,8.200192486,4.022734613303398,0.8410036984988887,1.624798083,6.204280122,2.26238717325,1.187551627871033,0.059623872,5.011122309,2.659581573963592,0.36206846234547285,0.291494846,3.138372434,1.7877204420315533,0.810557924725824,0.019019068,3.137748694,0.03841676367869616,0.03491525423728813,0.6242424242424243
resilient,pre308,12,0.5481644409268293,1.3111380827490293,-0.789685026,3.100652011,0.3774719772764228,0.6781551442467264,-0.712388471,2.949339474,15.269498361203253,6.297116572984134,2.314278486,30.41893277,5.925640540967479,1.2618636883292862,4.175952192,7.615174127,1.7455304820894308,1.3902254534322354,0.049681498,10.08751574,1.529173908300813,1.066607779291696,0.005355006,4.040972467,3.0958167548373985,0.6895500006513805,2.114100627,6.311776934,3.5283599623333335,0.8413002623420414,0.326426433,4.828015753,2.4212317321544714,0.5252380471257437,1.449834523,3.13561663,1.6430617009756097,0.5600795390572646,0.335875817,3.140000986,0.008149010477299184,0.010423728813559323,0.8785714285714287
resilient,pre308,13,-0.32264545559479557,1.7753147785692789,-3.140673735,3.117244738,-0.08188874580297395,15.256364741129456,-124.2115152,124.8867251,18.91356975185502,7.472859102006252,2.75218317,39.43809036,5.987640428174721,1.3170824124097102,2.632135119,8.965974249,9.386110995546469,5.078102714424414,0.423704062,23.26126003,1.7509900551672861,1.518776819711824,0.002029451,8.753266976,5.423722492776951,0.7174476583867595,3.537873795,6.786594101,1.222511937197026,0.7850542636903546,0.009551608,3.183401796,2.975804602520446,0.14046652798476272,2.448813133,3.140708329,1.4996063563977695,0.3998380007893528,0.075494797,2.395863706,0.017462165308498253,0.022796610169491527,0.8966666666666667
resilient,pre308,14,-0.4893203824939759,1.7956686101707462,-3.106258813,3.10650785,-1.0868220004819278,16.65066725732018,-124.0653945,4.42505946,15.434726289566264,6.839872657042715,4.326761018,48.41452633,7.0012039996927715,0.8977105565250748,4.068214877,8.927507304,3.28920637960241,2.2220643235618613,0.077375042,13.63273605,3.118575326192771,1.7688640868455903,0.002071995,10.89942559,3.101641593108434,1.0221981839516272,1.335748568,5.904804411,3.509044982078313,1.1814736997359376,0.750207361,6.143103795,2.1753170235783132,0.6018657266561118,0.072127884,3.139584997,1.6398537538012048,0.6132695711941558,0.058806025,3.108038694,0.01979045401629802,0.014067796610169492,0.4882352941176471
resilient,pre308,15,-1.14826682927957,0.8102957711081705,-2.676794836,0.099285735,-0.15182137394623657,0.5115841093598451,-1.427628399,1.037989664,15.445756571693549,6.265714183449083,1.228423058,35.8057122,6.457974982709677,1.1756777509636653,4.239709092,7.905136777,1.1891842699354838,0.9387898288864702,0.026121558,4.857532362,0.9992277663225807,1.1728749246739494,0.004217401,6.418961035,3.783956522994624,0.8673273937307063,1.96396717,5.109336212,2.3432478113817203,1.0414734898842126,0.070510969,3.923794013,2.747504650623656,0.3527944142827512,1.46598134,3.13625659,1.5154139075,0.8166799813695381,0.001802771,3.037187794,0.009313154831199068,0.01576271186440678,1.1625
resilient,pre308,17,-0.05786652119277109,2.098300268094909,-2.977540638,3.081568536,2.2429162115542165,19.242639469966758,-2.343386864,124.2535509,16.37341291246988,6.851237780670442,3.330816427,34.13659081,6.372319527783132,2.146488823072733,2.031595244,8.898714844,2.0235446382771083,1.2173236057064654,0.086764427,5.436034915,2.5343696757951806,2.1867940456164385,0.001196033,8.57915535,3.168086668566265,0.95916818478422,2.072066187,4.831301766,4.454498366530121,1.0923196274485694,1.948432572,5.838432423,2.376050296385542,0.601726577688171,0.638016837,3.114264699,1.377133608313253,0.8540507446678334,0.002820489,3.130332051,0.008149010477299184,0.007033898305084746,0.5928571428571429
resilient,pre308,18,-0.46544915742857146,2.009051294362206,-3.128165897,3.129930391,1.301020724746032,15.873034722499709,-1.961710811,125.191524,15.196207365190476,7.23527686619332,2.403382581,33.95399244,4.911689782952381,1.7003804543932088,0.455186354,7.087352844,3.2002662327619045,3.4059923696915324,0.329519263,16.0856999,3.2156719702063494,1.7508774217343748,0.278111298,7.38176494,3.8159709845873016,0.8877736603978575,2.712243251,5.937924892,3.7963094329047617,1.1891725743100177,0.543582611,5.629930738,2.773481230634921,0.3668453345854121,2.020493276,3.134747159,1.476497449126984,0.6686019412559777,0.262947566,3.062376557,0.006984866123399301,0.005338983050847458,0.525
resilient,pre308,23,-0.17766328440540538,1.5533895035756538,-3.138822508,3.068809493,0.31360286901576573,13.196360536843695,-124.4396116,5.164742759,17.844610742745495,7.093309804744413,2.029001843,43.6418967,4.562306312155405,1.5457776670204282,0.286480846,7.367684424,9.908195185720722,3.759590527190394,0.384265983,18.14368391,1.715998891198198,1.5109993416854812,0.007612372,8.728012309,5.791422958184685,0.5615106128910944,4.078272042,7.061411003,0.7252695999954955,0.5966465649807371,2.49e-05,2.72612613,2.9789998120900902,0.11957345287322836,2.40306434,3.140184168,1.693335076470721,0.5828257002006576,0.216702559,3.121610117,0.017462165308498253,0.03762711864406779,1.48
resilient,pre308,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
resilient,pre309,0,-0.1022955543998203,1.6623913632191336,-3.12847161,3.127167974,0.1252210617079964,6.505070358728274,-124.7372356,123.6737196,16.035218687543576,7.050277688938779,1.561941986,41.74666845,6.20157966830638,1.7041749956485999,0.815959887,8.914730649,4.568275821787062,4.166271530611899,0.02159655,21.3500978,2.063324880822102,1.6582431475630275,0.000966513,13.46286827,4.858449157945193,0.9644560495743898,2.447687511,7.244939378,1.4200636456837377,0.8530644939780511,0.000702777,4.69815992,2.920373037287511,0.18721202511485097,2.16533972,3.141541726,2.3112425802515726,0.5330644130360518,0.199331549,3.138760719,0.132821075740944,0.09457627118644067,0.4599173553719008
resilient,pre309,1,0.45155289857001235,1.485326387953638,-3.104021009,3.135047379,0.1823854810148699,9.796729555885321,-124.8730321,123.882961,16.405699019183395,6.970711468193934,2.505577458,43.37644647,6.918538404079307,1.3940068033057993,1.598235842,9.432303012,3.082598764315985,2.1955532765481873,0.030004708,18.9252381,5.327840746303593,3.568121947467492,0.008139998,18.62521273,3.5776774002701366,0.925808724979736,1.309695986,6.214074831,2.9130134884919454,1.4139103272267317,0.33144562,5.88861018,2.62493432730855,0.42593131820384306,0.056844697,3.140758176,1.9070580626790583,0.6543518425978524,0.010885528,3.140877525,0.10976948408342481,0.06838983050847458,0.4035
resilient,pre309,2,0.2702719119723849,1.5250866580807543,-3.139867475,3.135364261,0.13747901136401675,8.081122168143345,-3.430926741,125.189401,16.130775335141422,6.943292209063208,1.2059764,42.4123801,7.937937537640168,1.3487328589488303,1.644639335,9.957943082,2.5427414113338913,2.2684850605379556,0.01506589,17.15642017,4.641593131610042,2.9572542235273818,0.004423218,18.70789009,3.030076765883682,1.0859418559717793,0.812375789,5.952547015,4.414360323395815,1.5725527695513095,0.442365867,6.575810489,2.2940269310719663,0.8565411550978582,0.000224245,3.141550201,1.8104726113740586,0.7903243817317851,0.000724695,3.141284381,0.12843029637760703,0.10127118644067797,0.5106837606837606
resilient,pre309,3,0.2621838724305556,1.761858996174854,-3.127975029,3.113989258,0.026241844203125007,10.35098127158484,-123.5408179,123.8437316,17.20709763209375,7.553828222739837,2.099146097,45.0457588,5.292946709625,1.7622113467003937,0.956553909,8.313307864,8.560808907473959,5.112088858590635,0.022957874,20.94136762,1.1727392704322916,1.3916021764221815,0.00234213,7.990559232,5.819150505298611,0.5167523243757899,3.402844699,6.809098784,0.46144115621875,0.44464248682745533,0.001271285,2.533594185,2.9894941819184027,0.12778699767154192,2.369490594,3.141289347,2.040188836243056,0.648775049928168,0.048383853,3.134564977,0.06147091108671789,0.0488135593220339,0.5142857142857143
resilient,pre309,4,-0.10917545443453726,1.5818594207042982,-3.131058366,3.081490949,0.08695862359480812,7.196731782768731,-4.973574123,124.1755278,16.05895359549436,6.882575510245022,0.999748571,46.54191936,6.397247611553047,1.8323938922582215,0.662017321,8.757898734,3.7443020377336347,3.6039832710350264,0.00723841,22.02595995,1.6182575008329572,2.234137164359451,5.59e-05,15.03791097,4.708221320005643,0.8500962033873058,2.165001855,6.532118638,0.9865540401568849,0.6051059043157733,0.005824101,4.448107242,2.8873632671907448,0.218585679662206,2.025947226,3.14149271,2.1839478150327314,0.6609670280596934,0.02082217,3.141586041,0.06366630076838639,0.07508474576271186,0.7637931034482759
resilient,pre309,5,-0.5614707428545752,1.5387997659301456,-3.08031663,3.137396552,-0.5114538952385621,9.985142803119848,-9.961128848,124.1992714,16.59929997758497,7.808760226203455,1.946297732,51.47140916,5.172506910375817,1.7814777402565782,0.185542277,8.503151041,5.568766810620915,4.111743190132094,0.060539228,21.18244686,2.051686770009804,2.1544345740465007,0.000495902,14.5288415,4.82173289595915,0.817103899438159,1.837572016,6.669513699,1.215015830127451,0.7018864943792008,0.024595148,4.350188977,2.8655046045751633,0.2087033293078931,1.331083558,3.139762447,1.485349985980392,0.8250238581041863,0.005537364,3.133891264,0.04171240395170143,0.05186440677966102,0.8052631578947368
resilient,pre309,6,0.13615346402170544,1.6341163591918626,-3.079160723,3.11921802,0.10662239086666668,4.980155077037966,-3.22044886,124.2184956,15.139276980137984,6.447122778806181,2.343420939,38.12728811,7.942974536396899,1.1196243061729587,5.270048833,9.753292432,1.8389721568821706,1.1802577765146782,0.069232916,5.916947106,3.298408705356589,3.0321224242460563,2.52e-05,11.53018896,2.4152658647162792,0.6154244304301217,0.864793685,5.459929291,5.616208174634108,0.6461360112364606,2.219022857,6.457014122,1.9245780580015506,0.7151552402539302,0.004929552,3.127981336,1.4148599874806203,0.684401226708355,0.003225367,3.077954573,0.06695938529088913,0.05466101694915254,0.5286885245901639
resilient,pre309,7,-0.07749168070850203,1.512725034315823,-3.139718652,3.123569601,-0.17398683958839406,11.21731410546613,-124.8599211,124.4434669,15.869931401457489,7.11793333145086,1.330641185,50.77018026,7.913380764979757,1.6047926171114586,2.892322101,10.1981417,1.8190079159271255,1.5148113474030718,0.015493925,17.67515725,2.778340843379217,4.031075457751078,0.000216276,26.25659832,2.3782561377489877,0.8771907702994653,0.376262012,4.73107583,4.969623993736842,1.1136471643414856,2.019931539,6.769032561,1.7198622979460187,0.8846458526201829,0.000305584,3.140255947,1.1144348046666668,0.6886021610305619,0.002027244,3.125773094,0.06147091108671789,0.06279661016949152,0.6616071428571428
resilient,pre309,8,-0.20438820194701088,1.6541383170922834,-3.130683539,3.124580427,-0.15938987594021742,12.972312158211215,-124.424367,4.776668458,17.40376302871739,7.4194538168163415,0.890551521,40.49855912,5.669519743080163,1.6147178418147525,1.068858819,8.669024307,8.307796112002718,4.860240188381272,0.231362877,21.34541572,2.2690504600122283,2.0712794715656178,0.005485863,13.51788266,5.164243390552989,0.8449295771345398,2.461956391,6.913363904,1.4749202742309782,0.868900744995232,0.000462021,3.993218142,2.9026636848491845,0.21906287821202516,1.631281176,3.140930245,1.7686918950285326,0.5371347719875359,0.071656759,3.095568981,0.04610318331503842,0.062372881355932205,0.8761904761904763
resilient,pre309,9,0.1410682377,1.68011219110445,-3.14125755,3.124548722,0.22121730404,11.679641706629205,-125.2616493,4.190862398,16.41979089153143,7.1448375059064855,0.0,43.45200317,6.054093501431428,1.1128362354910404,3.127331393,8.441284962,4.816914002174785,3.6616941922626776,0.057868586,17.44259272,1.6282698009885388,2.1804462036217895,0.000538686,14.70920089,4.793784591717143,0.8594516098382984,2.419283673,6.47813979,1.072291256222857,0.7869636770112886,0.009520091,5.181326588,2.8000741330485712,0.24570406115424448,1.995319048,3.134941191,1.9772420359514284,0.6504630199746764,0.008931775,3.139736833,0.02305159165751921,0.029661016949152543,0.8333333333333334
resilient,pre309,10,-0.758767830809322,2.1251572769212737,-3.117917244,3.129509523,-2.2816525283177964,21.198114234628484,-124.1868642,4.670159872,15.326699612987289,6.954715571420406,1.275676578,41.29702311,5.635084670711865,1.2950081684867454,1.332167731,8.133698245,4.832363820288136,3.197331892811606,0.026673382,17.64639747,1.3185854787542373,1.4266889678051895,0.000682056,9.925215781,4.581588586491526,0.7168450442194565,2.642990991,6.194864436,1.0884324356355932,0.6288505033457137,0.021676212,3.100304102,2.8343362633983054,0.18096309224062965,1.969223112,3.14011295,1.9204956198432204,0.6429215776527252,0.48987449,3.14018275,0.01756311745334797,0.02,0.7375
resilient,pre309,11,-0.0038673667534516775,1.8230196297722523,-3.134050192,3.136993182,0.2473251536706114,13.57672061431366,-4.557290002,125.3295863,16.272998295386586,7.070033773095891,2.265334701,49.93934978,5.818945957745562,1.9992420060702318,1.359921872,9.237364156,3.91891071857002,2.4481177979581887,0.1338151,12.25767811,3.050329531449704,2.4039363872798454,0.002450725,19.59251879,3.780639944601578,1.1038559083078894,0.85228572,6.246518709,2.681331592337278,1.2362711678537042,0.052322229,6.255838609,2.5708249974457593,0.5192772989603153,0.047388936,3.140476935,1.708969098974359,0.6223224455069769,0.070818942,3.121416977,0.036223929747530186,0.04296610169491526,0.7681818181818182
